profile,beer,url_sort,url,url_type
21832,116573,1,/place/directory/6/GB/GB2/,ba_city_code
21832,174691,1,/place/directory/6/GB/GB2/,ba_city_code
21832,75149,1,/place/directory/6/GB/GB2/,ba_city_code
33194,375561,1,/place/directory/6/GB/GB2/,ba_city_code
33194,368297,1,/place/directory/6/GB/GB2/,ba_city_code
21832,95994,1,/place/directory/6/GB/GB2/,ba_city_code
21832,158005,1,/place/directory/6/GB/GB2/,ba_city_code
21832,56401,1,/place/directory/6/GB/GB2/,ba_city_code
21832,91501,1,/place/directory/6/GB/GB2/,ba_city_code
21832,158008,1,/place/directory/6/GB/GB2/,ba_city_code
33192,266036,1,/place/directory/6/GB/GB2/,ba_city_code
21832,91504,1,/place/directory/6/GB/GB2/,ba_city_code
33192,217894,1,/place/directory/6/GB/GB2/,ba_city_code
21832,87800,1,/place/directory/6/GB/GB2/,ba_city_code
33192,356811,1,/place/directory/6/GB/GB2/,ba_city_code
33192,356801,1,/place/directory/6/GB/GB2/,ba_city_code
21832,84559,1,/place/directory/6/GB/GB2/,ba_city_code
21832,73907,1,/place/directory/6/GB/GB2/,ba_city_code
33192,140591,1,/place/directory/6/GB/GB2/,ba_city_code
33192,123193,1,/place/directory/6/GB/GB2/,ba_city_code
33192,105159,1,/place/directory/6/GB/GB2/,ba_city_code
33192,123194,1,/place/directory/6/GB/GB2/,ba_city_code
33192,105161,1,/place/directory/6/GB/GB2/,ba_city_code
33194,194720,1,/place/directory/6/GB/GB2/,ba_city_code
51719,323772,1,/place/directory/6/GB/GB2/,ba_city_code
33192,114580,1,/place/directory/6/GB/GB2/,ba_city_code
33192,113105,1,/place/directory/6/GB/GB2/,ba_city_code
33194,194722,1,/place/directory/6/GB/GB2/,ba_city_code
33192,112943,1,/place/directory/6/GB/GB2/,ba_city_code
33194,301379,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161425,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161424,1,/place/directory/6/GB/GB2/,ba_city_code
33192,237719,1,/place/directory/6/GB/GB2/,ba_city_code
33192,176313,1,/place/directory/6/GB/GB2/,ba_city_code
33192,255759,1,/place/directory/6/GB/GB2/,ba_city_code
33192,331133,1,/place/directory/6/GB/GB2/,ba_city_code
33192,307060,1,/place/directory/6/GB/GB2/,ba_city_code
33192,310447,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161428,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161427,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161418,1,/place/directory/6/GB/GB2/,ba_city_code
33192,105162,1,/place/directory/6/GB/GB2/,ba_city_code
33192,105163,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161429,1,/place/directory/6/GB/GB2/,ba_city_code
33192,121241,1,/place/directory/6/GB/GB2/,ba_city_code
33192,113106,1,/place/directory/6/GB/GB2/,ba_city_code
33192,105158,1,/place/directory/6/GB/GB2/,ba_city_code
29926,106485,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161430,1,/place/directory/6/GB/GB2/,ba_city_code
29926,85448,1,/place/directory/6/GB/GB2/,ba_city_code
29926,355122,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161431,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161432,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161433,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161434,1,/place/directory/6/GB/GB2/,ba_city_code
33192,105164,1,/place/directory/6/GB/GB2/,ba_city_code
33192,120196,1,/place/directory/6/GB/GB2/,ba_city_code
33192,189393,1,/place/directory/6/GB/GB2/,ba_city_code
33192,219195,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161436,1,/place/directory/6/GB/GB2/,ba_city_code
33192,236052,1,/place/directory/6/GB/GB2/,ba_city_code
33192,342297,1,/place/directory/6/GB/GB2/,ba_city_code
33192,140587,1,/place/directory/6/GB/GB2/,ba_city_code
33192,133587,1,/place/directory/6/GB/GB2/,ba_city_code
33192,250083,1,/place/directory/6/GB/GB2/,ba_city_code
33192,198581,1,/place/directory/6/GB/GB2/,ba_city_code
33192,356816,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161437,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161449,1,/place/directory/6/GB/GB2/,ba_city_code
33192,120193,1,/place/directory/6/GB/GB2/,ba_city_code
33192,356789,1,/place/directory/6/GB/GB2/,ba_city_code
33192,105160,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161451,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161452,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161450,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161453,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161454,1,/place/directory/6/GB/GB2/,ba_city_code
33192,222124,1,/place/directory/6/GB/GB2/,ba_city_code
33192,249637,1,/place/directory/6/GB/GB2/,ba_city_code
33192,183235,1,/place/directory/6/GB/GB2/,ba_city_code
33192,230665,1,/place/directory/6/GB/GB2/,ba_city_code
33192,312905,1,/place/directory/6/GB/GB2/,ba_city_code
33192,286357,1,/place/directory/6/GB/GB2/,ba_city_code
33192,309259,1,/place/directory/6/GB/GB2/,ba_city_code
33192,360026,1,/place/directory/6/GB/GB2/,ba_city_code
33192,105165,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161444,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161443,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161455,1,/place/directory/6/GB/GB2/,ba_city_code
33192,158009,1,/place/directory/6/GB/GB2/,ba_city_code
33192,155367,1,/place/directory/6/GB/GB2/,ba_city_code
33192,237721,1,/place/directory/6/GB/GB2/,ba_city_code
33192,219270,1,/place/directory/6/GB/GB2/,ba_city_code
33192,105166,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161442,1,/place/directory/6/GB/GB2/,ba_city_code
33192,237720,1,/place/directory/6/GB/GB2/,ba_city_code
33192,157978,1,/place/directory/6/GB/GB2/,ba_city_code
33192,213580,1,/place/directory/6/GB/GB2/,ba_city_code
33192,113107,1,/place/directory/6/GB/GB2/,ba_city_code
33192,304031,1,/place/directory/6/GB/GB2/,ba_city_code
33192,288086,1,/place/directory/6/GB/GB2/,ba_city_code
33192,133588,1,/place/directory/6/GB/GB2/,ba_city_code
33192,207343,1,/place/directory/6/GB/GB2/,ba_city_code
33192,207345,1,/place/directory/6/GB/GB2/,ba_city_code
33192,160661,1,/place/directory/6/GB/GB2/,ba_city_code
33192,207349,1,/place/directory/6/GB/GB2/,ba_city_code
33192,207348,1,/place/directory/6/GB/GB2/,ba_city_code
33192,207346,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161471,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161448,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161447,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161440,1,/place/directory/6/GB/GB2/,ba_city_code
33192,150745,1,/place/directory/6/GB/GB2/,ba_city_code
33192,255983,1,/place/directory/6/GB/GB2/,ba_city_code
33192,223955,1,/place/directory/6/GB/GB2/,ba_city_code
33192,256185,1,/place/directory/6/GB/GB2/,ba_city_code
33192,303482,1,/place/directory/6/GB/GB2/,ba_city_code
33192,207341,1,/place/directory/6/GB/GB2/,ba_city_code
33192,207344,1,/place/directory/6/GB/GB2/,ba_city_code
33192,118539,1,/place/directory/6/GB/GB2/,ba_city_code
33192,342298,1,/place/directory/6/GB/GB2/,ba_city_code
33192,121619,1,/place/directory/6/GB/GB2/,ba_city_code
33192,133590,1,/place/directory/6/GB/GB2/,ba_city_code
33192,132657,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161456,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161457,1,/place/directory/6/GB/GB2/,ba_city_code
33192,144940,1,/place/directory/6/GB/GB2/,ba_city_code
33192,219271,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161458,1,/place/directory/6/GB/GB2/,ba_city_code
33192,154515,1,/place/directory/6/GB/GB2/,ba_city_code
33192,300845,1,/place/directory/6/GB/GB2/,ba_city_code
33192,349427,1,/place/directory/6/GB/GB2/,ba_city_code
33192,217006,1,/place/directory/6/GB/GB2/,ba_city_code
33192,356730,1,/place/directory/6/GB/GB2/,ba_city_code
33192,192940,1,/place/directory/6/GB/GB2/,ba_city_code
33192,224220,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161459,1,/place/directory/6/GB/GB2/,ba_city_code
33192,123195,1,/place/directory/6/GB/GB2/,ba_city_code
33192,288794,1,/place/directory/6/GB/GB2/,ba_city_code
33192,123196,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161460,1,/place/directory/6/GB/GB2/,ba_city_code
33192,133586,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161475,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161473,1,/place/directory/6/GB/GB2/,ba_city_code
33192,234283,1,/place/directory/6/GB/GB2/,ba_city_code
33192,133835,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161461,1,/place/directory/6/GB/GB2/,ba_city_code
33192,153697,1,/place/directory/6/GB/GB2/,ba_city_code
33192,188319,1,/place/directory/6/GB/GB2/,ba_city_code
33192,237722,1,/place/directory/6/GB/GB2/,ba_city_code
33192,133589,1,/place/directory/6/GB/GB2/,ba_city_code
33192,300846,1,/place/directory/6/GB/GB2/,ba_city_code
33192,156362,1,/place/directory/6/GB/GB2/,ba_city_code
33192,222017,1,/place/directory/6/GB/GB2/,ba_city_code
33192,158462,1,/place/directory/6/GB/GB2/,ba_city_code
33192,300509,1,/place/directory/6/GB/GB2/,ba_city_code
33192,356833,1,/place/directory/6/GB/GB2/,ba_city_code
33192,219272,1,/place/directory/6/GB/GB2/,ba_city_code
33192,234284,1,/place/directory/6/GB/GB2/,ba_city_code
33192,254453,1,/place/directory/6/GB/GB2/,ba_city_code
33192,358308,1,/place/directory/6/GB/GB2/,ba_city_code
33192,212998,1,/place/directory/6/GB/GB2/,ba_city_code
33192,324899,1,/place/directory/6/GB/GB2/,ba_city_code
33192,234285,1,/place/directory/6/GB/GB2/,ba_city_code
33192,219273,1,/place/directory/6/GB/GB2/,ba_city_code
33192,360025,1,/place/directory/6/GB/GB2/,ba_city_code
33192,373376,1,/place/directory/6/GB/GB2/,ba_city_code
33192,357136,1,/place/directory/6/GB/GB2/,ba_city_code
33192,249638,1,/place/directory/6/GB/GB2/,ba_city_code
33192,255760,1,/place/directory/6/GB/GB2/,ba_city_code
33192,249734,1,/place/directory/6/GB/GB2/,ba_city_code
33192,256541,1,/place/directory/6/GB/GB2/,ba_city_code
33192,309757,1,/place/directory/6/GB/GB2/,ba_city_code
33192,297757,1,/place/directory/6/GB/GB2/,ba_city_code
33192,360028,1,/place/directory/6/GB/GB2/,ba_city_code
33192,381065,1,/place/directory/6/GB/GB2/,ba_city_code
33192,210552,1,/place/directory/6/GB/GB2/,ba_city_code
33192,219197,1,/place/directory/6/GB/GB2/,ba_city_code
33192,250084,1,/place/directory/6/GB/GB2/,ba_city_code
33192,329367,1,/place/directory/6/GB/GB2/,ba_city_code
33192,217688,1,/place/directory/6/GB/GB2/,ba_city_code
33192,310454,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161463,1,/place/directory/6/GB/GB2/,ba_city_code
33192,304032,1,/place/directory/6/GB/GB2/,ba_city_code
33192,264359,1,/place/directory/6/GB/GB2/,ba_city_code
33192,360040,1,/place/directory/6/GB/GB2/,ba_city_code
33192,342299,1,/place/directory/6/GB/GB2/,ba_city_code
33192,381064,1,/place/directory/6/GB/GB2/,ba_city_code
33192,321123,1,/place/directory/6/GB/GB2/,ba_city_code
33192,321672,1,/place/directory/6/GB/GB2/,ba_city_code
33192,226916,1,/place/directory/6/GB/GB2/,ba_city_code
33192,234198,1,/place/directory/6/GB/GB2/,ba_city_code
33192,371450,1,/place/directory/6/GB/GB2/,ba_city_code
33192,324694,1,/place/directory/6/GB/GB2/,ba_city_code
33192,354001,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296630,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296633,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296631,1,/place/directory/6/GB/GB2/,ba_city_code
33192,250085,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296613,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296627,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296610,1,/place/directory/6/GB/GB2/,ba_city_code
33192,161462,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296614,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296616,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296617,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296620,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296621,1,/place/directory/6/GB/GB2/,ba_city_code
33192,276433,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296625,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296626,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296635,1,/place/directory/6/GB/GB2/,ba_city_code
13299,205863,1,/place/directory/6/GB/GB2/,ba_city_code
13299,166313,1,/place/directory/6/GB/GB2/,ba_city_code
13299,205865,1,/place/directory/6/GB/GB2/,ba_city_code
13299,296637,1,/place/directory/6/GB/GB2/,ba_city_code
13299,170110,1,/place/directory/6/GB/GB2/,ba_city_code
13299,205866,1,/place/directory/6/GB/GB2/,ba_city_code
13299,205864,1,/place/directory/6/GB/GB2/,ba_city_code
13299,173746,1,/place/directory/6/GB/GB2/,ba_city_code
13299,42850,1,/place/directory/6/GB/GB2/,ba_city_code
13299,122169,1,/place/directory/6/GB/GB2/,ba_city_code
13299,205855,1,/place/directory/6/GB/GB2/,ba_city_code
13299,205861,1,/place/directory/6/GB/GB2/,ba_city_code
15195,86572,1,/place/directory/6/GB/GB2/,ba_city_code
15195,193056,1,/place/directory/6/GB/GB2/,ba_city_code
15195,214907,1,/place/directory/6/GB/GB2/,ba_city_code
5204,28178,1,/place/directory/6/GB/GB2/,ba_city_code
5204,83151,1,/place/directory/6/GB/GB2/,ba_city_code
5204,13047,1,/place/directory/6/GB/GB2/,ba_city_code
5204,198892,1,/place/directory/6/GB/GB2/,ba_city_code
5204,81412,1,/place/directory/6/GB/GB2/,ba_city_code
5204,97747,1,/place/directory/6/GB/GB2/,ba_city_code
15195,42037,1,/place/directory/6/GB/GB2/,ba_city_code
5204,68561,1,/place/directory/6/GB/GB2/,ba_city_code
5204,24330,1,/place/directory/6/GB/GB2/,ba_city_code
5204,25641,1,/place/directory/6/GB/GB2/,ba_city_code
5204,30560,1,/place/directory/6/GB/GB2/,ba_city_code
5204,15158,1,/place/directory/6/GB/GB2/,ba_city_code
5204,91901,1,/place/directory/6/GB/GB2/,ba_city_code
5204,130610,1,/place/directory/6/GB/GB2/,ba_city_code
5204,31493,1,/place/directory/6/GB/GB2/,ba_city_code
5204,191198,1,/place/directory/6/GB/GB2/,ba_city_code
5204,86494,1,/place/directory/6/GB/GB2/,ba_city_code
5204,15157,1,/place/directory/6/GB/GB2/,ba_city_code
36639,251232,1,/place/directory/6/GB/GB2/,ba_city_code
36639,344207,1,/place/directory/6/GB/GB2/,ba_city_code
36639,211629,1,/place/directory/6/GB/GB2/,ba_city_code
36639,329796,1,/place/directory/6/GB/GB2/,ba_city_code
36639,168873,1,/place/directory/6/GB/GB2/,ba_city_code
36639,276855,1,/place/directory/6/GB/GB2/,ba_city_code
5204,342320,1,/place/directory/6/GB/GB2/,ba_city_code
36639,344208,1,/place/directory/6/GB/GB2/,ba_city_code
36639,374445,1,/place/directory/6/GB/GB2/,ba_city_code
36639,149455,1,/place/directory/6/GB/GB2/,ba_city_code
36639,241833,1,/place/directory/6/GB/GB2/,ba_city_code
36639,210988,1,/place/directory/6/GB/GB2/,ba_city_code
36639,344209,1,/place/directory/6/GB/GB2/,ba_city_code
36639,329795,1,/place/directory/6/GB/GB2/,ba_city_code
36639,251234,1,/place/directory/6/GB/GB2/,ba_city_code
36639,211628,1,/place/directory/6/GB/GB2/,ba_city_code
36639,144006,1,/place/directory/6/GB/GB2/,ba_city_code
36639,167337,1,/place/directory/6/GB/GB2/,ba_city_code
36639,301080,1,/place/directory/6/GB/GB2/,ba_city_code
36639,251235,1,/place/directory/6/GB/GB2/,ba_city_code
36639,148944,1,/place/directory/6/GB/GB2/,ba_city_code
36639,367721,1,/place/directory/6/GB/GB2/,ba_city_code
36639,169694,1,/place/directory/6/GB/GB2/,ba_city_code
36639,150782,1,/place/directory/6/GB/GB2/,ba_city_code
36639,169695,1,/place/directory/6/GB/GB2/,ba_city_code
36639,168874,1,/place/directory/6/GB/GB2/,ba_city_code
36639,150781,1,/place/directory/6/GB/GB2/,ba_city_code
36639,367722,1,/place/directory/6/GB/GB2/,ba_city_code
30952,91298,1,/place/directory/6/GB/GB2/,ba_city_code
36639,264833,1,/place/directory/6/GB/GB2/,ba_city_code
5172,11422,1,/place/directory/6/GB/GB2/,ba_city_code
5172,30762,1,/place/directory/6/GB/GB2/,ba_city_code
5172,23862,1,/place/directory/6/GB/GB2/,ba_city_code
5050,255622,1,/place/directory/6/GB/GB2/,ba_city_code
5050,158592,1,/place/directory/6/GB/GB2/,ba_city_code
5050,158591,1,/place/directory/6/GB/GB2/,ba_city_code
5050,33694,1,/place/directory/6/GB/GB2/,ba_city_code
5172,11423,1,/place/directory/6/GB/GB2/,ba_city_code
36639,251236,1,/place/directory/6/GB/GB2/,ba_city_code
5050,158597,1,/place/directory/6/GB/GB2/,ba_city_code
5050,158593,1,/place/directory/6/GB/GB2/,ba_city_code
5050,67591,1,/place/directory/6/GB/GB2/,ba_city_code
5050,158596,1,/place/directory/6/GB/GB2/,ba_city_code
5050,101883,1,/place/directory/6/GB/GB2/,ba_city_code
5050,160883,1,/place/directory/6/GB/GB2/,ba_city_code
5050,146912,1,/place/directory/6/GB/GB2/,ba_city_code
5050,149809,1,/place/directory/6/GB/GB2/,ba_city_code
5050,97412,1,/place/directory/6/GB/GB2/,ba_city_code
5050,118330,1,/place/directory/6/GB/GB2/,ba_city_code
5050,63528,1,/place/directory/6/GB/GB2/,ba_city_code
5050,108638,1,/place/directory/6/GB/GB2/,ba_city_code
5050,20197,1,/place/directory/6/GB/GB2/,ba_city_code
5050,27358,1,/place/directory/6/GB/GB2/,ba_city_code
5050,39786,1,/place/directory/6/GB/GB2/,ba_city_code
5050,29397,1,/place/directory/6/GB/GB2/,ba_city_code
5050,49905,1,/place/directory/6/GB/GB2/,ba_city_code
5050,112975,1,/place/directory/6/GB/GB2/,ba_city_code
5050,12654,1,/place/directory/6/GB/GB2/,ba_city_code
5050,102720,1,/place/directory/6/GB/GB2/,ba_city_code
5050,118323,1,/place/directory/6/GB/GB2/,ba_city_code
5050,158595,1,/place/directory/6/GB/GB2/,ba_city_code
5050,37985,1,/place/directory/6/GB/GB2/,ba_city_code
5050,40136,1,/place/directory/6/GB/GB2/,ba_city_code
5050,10650,1,/place/directory/6/GB/GB2/,ba_city_code
37171,196146,1,/place/directory/6/GB/GB2/,ba_city_code
37171,252795,1,/place/directory/6/GB/GB2/,ba_city_code
37171,253247,1,/place/directory/6/GB/GB2/,ba_city_code
37171,308222,1,/place/directory/6/GB/GB2/,ba_city_code
37171,252794,1,/place/directory/6/GB/GB2/,ba_city_code
5050,158594,1,/place/directory/6/GB/GB2/,ba_city_code
37171,143176,1,/place/directory/6/GB/GB2/,ba_city_code
5050,81252,1,/place/directory/6/GB/GB2/,ba_city_code
37171,143177,1,/place/directory/6/GB/GB2/,ba_city_code
9050,154013,1,/place/directory/6/GB/GB2/,ba_city_code
9050,108412,1,/place/directory/6/GB/GB2/,ba_city_code
50054,299913,1,/place/directory/6/GB/GB2/,ba_city_code
50054,297304,1,/place/directory/6/GB/GB2/,ba_city_code
9050,145504,1,/place/directory/6/GB/GB2/,ba_city_code
37171,308224,1,/place/directory/6/GB/GB2/,ba_city_code
9050,46059,1,/place/directory/6/GB/GB2/,ba_city_code
50054,296342,1,/place/directory/6/GB/GB2/,ba_city_code
50054,298540,1,/place/directory/6/GB/GB2/,ba_city_code
50054,298536,1,/place/directory/6/GB/GB2/,ba_city_code
9050,15937,1,/place/directory/6/GB/GB2/,ba_city_code
5050,25173,1,/place/directory/6/GB/GB2/,ba_city_code
50054,295953,1,/place/directory/6/GB/GB2/,ba_city_code
50054,375479,1,/place/directory/6/GB/GB2/,ba_city_code
11327,23445,1,/place/directory/6/GB/GB2/,ba_city_code
11327,271515,1,/place/directory/6/GB/GB2/,ba_city_code
11327,76442,1,/place/directory/6/GB/GB2/,ba_city_code
11327,77575,1,/place/directory/6/GB/GB2/,ba_city_code
2298,11344,1,/place/directory/6/GB/GB2/,ba_city_code
2298,212447,1,/place/directory/6/GB/GB2/,ba_city_code
2298,31034,1,/place/directory/6/GB/GB2/,ba_city_code
2298,27214,1,/place/directory/6/GB/GB2/,ba_city_code
2298,147268,1,/place/directory/6/GB/GB2/,ba_city_code
9050,162253,1,/place/directory/6/GB/GB2/,ba_city_code
5050,103375,1,/place/directory/6/GB/GB2/,ba_city_code
2298,5783,1,/place/directory/6/GB/GB2/,ba_city_code
5050,232945,1,/place/directory/6/GB/GB2/,ba_city_code
2298,23661,1,/place/directory/6/GB/GB2/,ba_city_code
2298,18266,1,/place/directory/6/GB/GB2/,ba_city_code
2298,28327,1,/place/directory/6/GB/GB2/,ba_city_code
2298,5784,1,/place/directory/6/GB/GB2/,ba_city_code
2298,5788,1,/place/directory/6/GB/GB2/,ba_city_code
2298,7804,1,/place/directory/6/GB/GB2/,ba_city_code
2298,12742,1,/place/directory/6/GB/GB2/,ba_city_code
2298,68012,1,/place/directory/6/GB/GB2/,ba_city_code
2298,14877,1,/place/directory/6/GB/GB2/,ba_city_code
2298,26752,1,/place/directory/6/GB/GB2/,ba_city_code
2298,5785,1,/place/directory/6/GB/GB2/,ba_city_code
2298,5786,1,/place/directory/6/GB/GB2/,ba_city_code
2298,5787,1,/place/directory/6/GB/GB2/,ba_city_code
2298,60748,1,/place/directory/6/GB/GB2/,ba_city_code
2298,24033,1,/place/directory/6/GB/GB2/,ba_city_code
2298,30931,1,/place/directory/6/GB/GB2/,ba_city_code
2298,27083,1,/place/directory/6/GB/GB2/,ba_city_code
2298,11345,1,/place/directory/6/GB/GB2/,ba_city_code
2298,103060,1,/place/directory/6/GB/GB2/,ba_city_code
2298,11346,1,/place/directory/6/GB/GB2/,ba_city_code
8396,28771,1,/place/directory/6/GB/GB2/,ba_city_code
8396,92993,1,/place/directory/6/GB/GB2/,ba_city_code
8396,368014,1,/place/directory/6/GB/GB2/,ba_city_code
8396,115421,1,/place/directory/6/GB/GB2/,ba_city_code
8396,40853,1,/place/directory/6/GB/GB2/,ba_city_code
8396,79965,1,/place/directory/6/GB/GB2/,ba_city_code
8396,368012,1,/place/directory/6/GB/GB2/,ba_city_code
8396,28773,1,/place/directory/6/GB/GB2/,ba_city_code
323,323308,1,/place/directory/6/GB/GB6/,ba_city_code
323,261020,1,/place/directory/6/GB/GB6/,ba_city_code
323,10810,1,/place/directory/6/GB/GB6/,ba_city_code
8396,28772,1,/place/directory/6/GB/GB2/,ba_city_code
323,10811,1,/place/directory/6/GB/GB6/,ba_city_code
323,77566,1,/place/directory/6/GB/GB6/,ba_city_code
323,31403,1,/place/directory/6/GB/GB6/,ba_city_code
323,10814,1,/place/directory/6/GB/GB6/,ba_city_code
323,21273,1,/place/directory/6/GB/GB6/,ba_city_code
323,10812,1,/place/directory/6/GB/GB6/,ba_city_code
323,93869,1,/place/directory/6/GB/GB6/,ba_city_code
323,34247,1,/place/directory/6/GB/GB6/,ba_city_code
323,10813,1,/place/directory/6/GB/GB6/,ba_city_code
323,60709,1,/place/directory/6/GB/GB6/,ba_city_code
323,63258,1,/place/directory/6/GB/GB6/,ba_city_code
323,10815,1,/place/directory/6/GB/GB6/,ba_city_code
323,10816,1,/place/directory/6/GB/GB6/,ba_city_code
323,38216,1,/place/directory/6/GB/GB6/,ba_city_code
323,10817,1,/place/directory/6/GB/GB6/,ba_city_code
323,71360,1,/place/directory/6/GB/GB6/,ba_city_code
323,33550,1,/place/directory/6/GB/GB6/,ba_city_code
323,40413,1,/place/directory/6/GB/GB6/,ba_city_code
323,43299,1,/place/directory/6/GB/GB6/,ba_city_code
323,178523,1,/place/directory/6/GB/GB6/,ba_city_code
323,178751,1,/place/directory/6/GB/GB6/,ba_city_code
323,54270,1,/place/directory/6/GB/GB6/,ba_city_code
323,4720,1,/place/directory/6/GB/GB6/,ba_city_code
323,367139,1,/place/directory/6/GB/GB6/,ba_city_code
323,55994,1,/place/directory/6/GB/GB6/,ba_city_code
323,36702,1,/place/directory/6/GB/GB6/,ba_city_code
323,10818,1,/place/directory/6/GB/GB6/,ba_city_code
323,119639,1,/place/directory/6/GB/GB6/,ba_city_code
323,10819,1,/place/directory/6/GB/GB6/,ba_city_code
323,96705,1,/place/directory/6/GB/GB6/,ba_city_code
323,332427,1,/place/directory/6/GB/GB6/,ba_city_code
323,15352,1,/place/directory/6/GB/GB6/,ba_city_code
323,222019,1,/place/directory/6/GB/GB6/,ba_city_code
323,21742,1,/place/directory/6/GB/GB6/,ba_city_code
323,260587,1,/place/directory/6/GB/GB6/,ba_city_code
323,226763,1,/place/directory/6/GB/GB6/,ba_city_code
323,41037,1,/place/directory/6/GB/GB6/,ba_city_code
323,41012,1,/place/directory/6/GB/GB6/,ba_city_code
323,47581,1,/place/directory/6/GB/GB6/,ba_city_code
323,93113,1,/place/directory/6/GB/GB6/,ba_city_code
323,41154,1,/place/directory/6/GB/GB6/,ba_city_code
323,111663,1,/place/directory/6/GB/GB6/,ba_city_code
323,47580,1,/place/directory/6/GB/GB6/,ba_city_code
323,126381,1,/place/directory/6/GB/GB6/,ba_city_code
323,42248,1,/place/directory/6/GB/GB6/,ba_city_code
323,77058,1,/place/directory/6/GB/GB6/,ba_city_code
323,66951,1,/place/directory/6/GB/GB6/,ba_city_code
323,264946,1,/place/directory/6/GB/GB6/,ba_city_code
323,13788,1,/place/directory/6/GB/GB6/,ba_city_code
323,31033,1,/place/directory/6/GB/GB6/,ba_city_code
323,288669,1,/place/directory/6/GB/GB6/,ba_city_code
323,75644,1,/place/directory/6/GB/GB6/,ba_city_code
323,123217,1,/place/directory/6/GB/GB6/,ba_city_code
323,84563,1,/place/directory/6/GB/GB6/,ba_city_code
323,875,1,/place/directory/6/GB/GB6/,ba_city_code
323,10820,1,/place/directory/6/GB/GB6/,ba_city_code
323,241321,1,/place/directory/6/GB/GB6/,ba_city_code
323,297424,1,/place/directory/6/GB/GB6/,ba_city_code
323,6438,1,/place/directory/6/GB/GB6/,ba_city_code
323,10821,1,/place/directory/6/GB/GB6/,ba_city_code
323,79341,1,/place/directory/6/GB/GB6/,ba_city_code
323,70257,1,/place/directory/6/GB/GB6/,ba_city_code
323,86450,1,/place/directory/6/GB/GB6/,ba_city_code
323,23663,1,/place/directory/6/GB/GB6/,ba_city_code
323,104072,1,/place/directory/6/GB/GB6/,ba_city_code
323,88945,1,/place/directory/6/GB/GB6/,ba_city_code
323,120882,1,/place/directory/6/GB/GB6/,ba_city_code
323,41765,1,/place/directory/6/GB/GB6/,ba_city_code
323,74023,1,/place/directory/6/GB/GB6/,ba_city_code
323,38434,1,/place/directory/6/GB/GB6/,ba_city_code
323,140673,1,/place/directory/6/GB/GB6/,ba_city_code
323,10823,1,/place/directory/6/GB/GB6/,ba_city_code
323,10822,1,/place/directory/6/GB/GB6/,ba_city_code
323,90603,1,/place/directory/6/GB/GB6/,ba_city_code
9645,17672,1,/place/directory/6/GB/GB2/,ba_city_code
9645,20529,1,/place/directory/6/GB/GB2/,ba_city_code
